trajectory	seed_lineage	label	start_time_ns	end_time_ns	length_saved_frames	length_ns
R46A_ES11_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	517.0	517.0	1	1
R46A_ES11_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	518.0	749.0	232	232
R46A_ES11_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	750.0	751.0	2	2
R46A_ES11_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	752.0	1020.0	269	269
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	20.0	77.0	58	58
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	78.0	78.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	79.0	84.0	6	6
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	85.0	85.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	86.0	99.0	14	14
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	100.0	105.0	6	6
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	106.0	106.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	107.0	121.0	15	15
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	122.0	132.0	11	11
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	133.0	134.0	2	2
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	135.0	137.0	3	3
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	138.0	138.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	139.0	176.0	38	38
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	177.0	177.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	178.0	183.0	6	6
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	184.0	185.0	2	2
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	186.0	193.0	8	8
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	194.0	194.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	195.0	198.0	4	4
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	199.0	199.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	200.0	239.0	40	40
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	240.0	240.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	241.0	242.0	2	2
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	243.0	245.0	3	3
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	246.0	248.0	3	3
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	249.0	249.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	250.0	260.0	11	11
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	261.0	261.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	262.0	274.0	13	13
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	275.0	275.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	276.0	276.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	277.0	277.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	278.0	315.0	38	38
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	316.0	316.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	317.0	317.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	318.0	318.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	319.0	334.0	16	16
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	335.0	335.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	336.0	353.0	18	18
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	354.0	354.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	355.0	355.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	356.0	356.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	357.0	359.0	3	3
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	360.0	360.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	361.0	364.0	4	4
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	365.0	365.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	366.0	366.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	367.0	367.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	368.0	543.0	176	176
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	544.0	544.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	545.0	559.0	15	15
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	560.0	560.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	561.0	769.0	209	209
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	770.0	770.0	1	1
R46A_ES12_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	771.0	1020.0	250	250
R46A_ES13_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	20.0	1020.0	1001	1001
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	20.0	22.0	3	3
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	23.0	24.0	2	2
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	25.0	45.0	21	21
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	46.0	70.0	25	25
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	71.0	71.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	72.0	197.0	126	126
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	198.0	198.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	199.0	346.0	148	148
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	347.0	347.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	348.0	450.0	103	103
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	451.0	451.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	452.0	518.0	67	67
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	519.0	519.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	520.0	520.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	521.0	521.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	522.0	582.0	61	61
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	583.0	583.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	584.0	606.0	23	23
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	607.0	609.0	3	3
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	610.0	610.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	611.0	614.0	4	4
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	615.0	617.0	3	3
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	618.0	619.0	2	2
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	620.0	620.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	621.0	633.0	13	13
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	634.0	634.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	635.0	652.0	18	18
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	653.0	653.0	1	1
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	654.0	668.0	15	15
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	669.0	670.0	2	2
R46A_ES14_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	671.0	1020.0	350	350
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	20.0	20.0	1	1
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	21.0	41.0	21	21
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	42.0	44.0	3	3
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	45.0	46.0	2	2
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	47.0	52.0	6	6
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	53.0	53.0	1	1
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	54.0	56.0	3	3
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	57.0	60.0	4	4
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	61.0	61.0	1	1
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	62.0	62.0	1	1
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	63.0	68.0	6	6
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	69.0	71.0	3	3
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	72.0	75.0	4	4
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	76.0	76.0	1	1
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	77.0	78.0	2	2
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	79.0	79.0	1	1
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	80.0	80.0	1	1
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	81.0	81.0	1	1
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	82.0	86.0	5	5
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	87.0	107.0	21	21
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	108.0	108.0	1	1
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	109.0	113.0	5	5
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	114.0	114.0	1	1
R46A_ES15_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	115.0	1020.0	906	906
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	20.0	137.0	118	118
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	138.0	141.0	4	4
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	142.0	142.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	143.0	143.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	144.0	147.0	4	4
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	148.0	148.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	149.0	150.0	2	2
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	151.0	165.0	15	15
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	166.0	166.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	167.0	213.0	47	47
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	214.0	218.0	5	5
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	219.0	222.0	4	4
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	223.0	224.0	2	2
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	225.0	228.0	4	4
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	229.0	229.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	230.0	230.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	231.0	231.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	232.0	237.0	6	6
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	238.0	238.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	239.0	331.0	93	93
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	332.0	332.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	333.0	383.0	51	51
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	384.0	385.0	2	2
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	386.0	387.0	2	2
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	388.0	388.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	389.0	389.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	390.0	390.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	391.0	393.0	3	3
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	394.0	394.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	395.0	395.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	396.0	397.0	2	2
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	398.0	398.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	399.0	400.0	2	2
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	401.0	401.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	402.0	784.0	383	383
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	785.0	785.0	1	1
R46A_ES16_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	786.0	1020.0	235	235
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	20.0	476.0	457	457
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	477.0	477.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	478.0	533.0	56	56
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	534.0	539.0	6	6
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	540.0	542.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	543.0	579.0	37	37
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	580.0	588.0	9	9
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	589.0	590.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	591.0	598.0	8	8
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	599.0	602.0	4	4
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	603.0	603.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	604.0	604.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	605.0	646.0	42	42
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	647.0	647.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	648.0	652.0	5	5
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	653.0	653.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	654.0	654.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	655.0	655.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	656.0	659.0	4	4
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	660.0	662.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	663.0	663.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	664.0	664.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	665.0	665.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	666.0	686.0	21	21
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	687.0	687.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	688.0	688.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	689.0	689.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	690.0	690.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	691.0	691.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	692.0	700.0	9	9
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	701.0	701.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	702.0	718.0	17	17
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	719.0	719.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	720.0	733.0	14	14
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	734.0	734.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	735.0	739.0	5	5
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	740.0	740.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	741.0	760.0	20	20
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	761.0	761.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	762.0	764.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	765.0	765.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	766.0	774.0	9	9
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	775.0	775.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	776.0	776.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	777.0	777.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	778.0	779.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	780.0	791.0	12	12
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	792.0	793.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	794.0	797.0	4	4
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	798.0	798.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	799.0	801.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	802.0	802.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	803.0	806.0	4	4
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	807.0	807.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	808.0	808.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	809.0	809.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	810.0	813.0	4	4
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	814.0	817.0	4	4
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	818.0	820.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	821.0	823.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	824.0	825.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	826.0	826.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	827.0	827.0	1	1
